customer_city,customer_state,lat,lon
cerrito,RS,-31.8419,-52.8004
felisburgo,MG,-16.6348,-40.7605
estiva,MG,-22.4577,-46.0191
santa amelia,PR,-23.2654,-50.4288
agua nova,RN,-6.20351,-38.2941
prata,PB,-19.3086,-48.9276
prata,PB,-7.68826,-37.0801
mendonca,MG,-21.1757,-49.5791
nova esperanca do piria,PA,-2.26693,-46.9731
adhemar de barros,PR,,
picarra,PA,-6.43778,-48.8716
sao nicolau,RS,-28.1834,-55.2654
campos verdes,GO,-14.2442,-49.6528
benedito leite,MA,-7.21037,-44.5577
sao sebastiao do paraiba,RJ,,
pacotuba,ES,,
olhos d'agua,MG,-17.3982,-43.5719
balbinos,SP,-21.8963,-49.3619
serra bonita,MG,,
venda branca,SP,,
sanga puita,MS,,
natividade,TO,-11.7034,-47.7223
natividade,TO,-21.039,-41.9697
queiroz,SP,-21.7969,-50.2415
siriji,PE,,
natividade da serra,SP,-23.3707,-45.4468
monte bonito,RS,,
sao rafael,RN,-5.79791,-36.8778
eugenio de castro,RS,-28.5315,-54.1506
